n, x0, x1, xa,y, c, rx0, rx1, truey at xrecc, taq, tev, trc, realtime
0,0.719674675517,0.895725413101,0.602066940262,27.3945852664,17.015009,0.3772113791147138,0.6638574475179757,27.3596398251,0.003434000000000381,17.01776,0.0001829999999998222,03:56:46  19-05-17
1,0.377211379115,0.663857447518,0.526809441346,27.3568864655,28.137084,0.3772113791147138,0.6638574475179757,27.3596398251,0.009330999999999534,28.138237,7.899999999949614e-05,03:56:46  19-05-17
2,-0.460800150726,0.943127481542,0.451544993496,27.5206188717,34.777883,0.2162128428748884,-0.548293227954346,11.7551627465,0.00220400000000609,34.77897,7.399999999790907e-05,04:22:05  19-05-17
3,0.216212842875,-0.548293227954,0.602066940262,11.9159348661,15.118202999999994,0.17564244609435709,-0.42016949333131803,11.1359527943,0.0019289999999898555,15.119169999999997,8.700000000771979e-05,04:43:09  19-05-17
4,0.175642446094,-0.420169493331,0.526809441346,11.6125906457,30.61745599999999,0.17564244609435709,-0.42016949333131803,11.1359527943,0.001978000000022462,30.618541000000008,9.599999998499698e-05,04:43:09  19-05-17
5,-0.93395437692,0.967790819829,0.451544993496,27.5899254164,33.039265,0.17564244609435709,-0.42016949333131803,11.1359527943,0.0020909999999787487,33.04033000000001,7.700000000454565e-05,04:43:09  19-05-17
6,0.912397730895,0.731773186319,0.602066940262,27.105487239,14.938413999999995,0.17564244609435709,-0.42016949333131803,11.1359527943,0.0018819999999948323,14.939446000000004,7.399999998369822e-05,04:43:09  19-05-17
7,0.860108564905,0.542360654354,0.526809441346,25.130538463,23.646810000000016,0.17564244609435709,-0.42016949333131803,11.1359527943,0.0019960000000196487,23.647885000000002,8.49999999843476e-05,04:43:09  19-05-17
8,-0.721585581441,0.709180535509,0.451544993496,27.5071317351,35.265367,0.17564244609435709,-0.42016949333131803,11.1359527943,0.002097999999989497,35.266482999999994,8.300000001781882e-05,04:43:09  19-05-17
9,-0.306812769755,-0.335354065448,0.602066940262,17.3128704371,31.068855999999982,0.17564244609435709,-0.42016949333131803,11.1359527943,0.002093000000002121,31.070043,8.700000000771979e-05,04:43:09  19-05-17
10,-0.402430562551,-0.634998951248,0.526809441346,19.3577647136,25.79988400000002,0.17564244609435709,-0.42016949333131803,11.1359527943,0.002132999999957974,25.801075999999966,0.00011500000005071342,04:43:09  19-05-17
11,0.569754248006,0.431695522626,0.451544993496,25.1610612746,35.63891799999999,0.17564244609435709,-0.42016949333131803,11.1359527943,0.0021769999999605716,35.63992900000005,7.80000000304426e-05,04:43:09  19-05-17
12,-0.64697978568,0.172088790298,0.602066940262,27.3039304968,15.003378999999995,0.17564244609435709,-0.42016949333131803,11.1359527943,0.001906999999960135,15.004305999999985,7.500000003801688e-05,04:43:09  19-05-17
