n, x0, x1, xa,y, c, rx0, rx1, truey at xrecc, taq, tev, trc, realtime
0,-0.621590275596,-0.589402771104,0.602066940262,22.285830062,32.029458,-0.6215902755963223,-0.5894027711035348,21.907246039,0.002770000000003492,32.035188000000005,0.0002769999999969741,04:04:19  19-05-17
1,-0.711687433014,0.146667931724,0.526809441346,27.3041165474,49.811977,0.07494450723317225,-0.9124117149394237,13.1033164767,0.019129999999996983,49.813645,0.00010000000000331966,04:23:44  19-05-17
2,0.0749445072332,-0.912411714939,0.451544993496,13.1159033773,69.85204099999999,0.07494450723317225,-0.9124117149394237,13.1033164767,0.0031380000000069685,69.853785,0.00010699999998564635,04:23:44  19-05-17
3,-0.454190889556,-0.813926064358,0.602066940262,20.2667095898,29.856764,0.07494450723317225,-0.9124117149394237,13.1033164767,0.0033119999999939864,29.858285999999993,8.700000000771979e-05,04:23:44  19-05-17
4,0.742577255268,0.0387670707205,0.526809441346,14.2029480539,70.01366299999998,0.07494450723317225,-0.9124117149394237,13.1033164767,0.0027830000000221844,70.01562400000003,0.00016599999997879422,04:23:44  19-05-17
5,0.623423335256,0.0792845477204,0.451544993496,17.3609394442,70.30425200000002,0.07494450723317225,-0.9124117149394237,13.1033164767,0.003977999999960957,70.30571300000003,0.0002000000000066393,04:23:44  19-05-17
6,-0.591525737342,-0.483362388892,0.602066940262,21.4988333434,30.914436000000023,0.07494450723317225,-0.9124117149394237,13.1033164767,0.0029680000000098516,30.91615999999999,9.1999999995096e-05,04:23:44  19-05-17
7,-0.883762820534,0.132776276048,0.526809441346,27.3476118834,51.543361000000004,0.07494450723317225,-0.9124117149394237,13.1033164767,0.0033310000000028595,51.545030999999994,0.0001219999999761967,04:23:44  19-05-17
8,-0.968179578675,-0.312555616306,0.451544993496,25.6711403168,109.97384699999998,0.07494450723317225,-0.9124117149394237,13.1033164767,0.0032049999999799184,109.97587000000004,0.00012800000001789158,04:23:44  19-05-17
9,-0.321369632258,0.395323442921,0.602066940262,27.3430168618,30.010627999999997,0.07494450723317225,-0.9124117149394237,13.1033164767,0.0034489999999323118,30.01190299999996,8.000000002539309e-05,04:23:44  19-05-17
10,-0.97829556108,0.524225560388,0.526809441346,27.5075405697,50.59557899999993,0.07494450723317225,-0.9124117149394237,13.1033164767,0.002472000000011576,50.59754899999996,0.00023300000009385258,04:23:44  19-05-17
11,-0.159395195348,0.456023329812,0.451544993496,27.3524185542,72.96911899999998,0.07494450723317225,-0.9124117149394237,13.1033164767,0.0037439999999833162,72.97117800000001,0.00022200000000793807,04:23:44  19-05-17
