n, x0, x1, xa,y, c, rx0, rx1, truey at xrecc, taq, tev, trc, realtime
0,-0.256814963712,-0.783415545517,0.602066940262,17.535104377,31.275547,-0.25681496371194723,-0.7834155455166814,17.5331690887,0.004365000000004393,31.278494,0.0001929999999958909,04:23:47  19-05-17
1,-0.298138973139,-0.913707890516,0.526809441346,18.1071967896,46.765063,-0.25681496371194723,-0.7834155455166814,17.5331690887,0.010710999999993476,46.766502,8.700000000771979e-05,04:23:47  19-05-17
2,-0.0143081614212,-0.161437310974,0.451544993496,17.8350620235,371.95451599999996,0.5398986479611523,-0.13209749713307706,12.322557481,0.0025689999999940483,371.956668,0.0001330000000052678,05:35:51  19-05-17
3,0.539898647961,-0.132097497133,0.602066940262,11.6290639941,183.95606099999998,0.5398986479611523,-0.13209749713307706,12.322557481,0.004478000000005977,183.95812900000004,0.00013200000000779255,05:35:51  19-05-17
4,-0.912432438789,-0.107400091669,0.526809441346,26.3145333378,337.770043,0.5398986479611523,-0.13209749713307706,12.322557481,0.004040999999915584,337.772383,0.00014600000008613279,05:35:51  19-05-17
5,-0.671138157222,-0.456723372062,0.451544993496,22.2727695147,154.07009500000004,0.5398986479611523,-0.13209749713307706,12.322557481,0.005273999999872103,154.07202299999994,0.00013600000011138036,05:35:51  19-05-17
6,-0.823124130249,0.547092369057,0.602066940262,27.5018105003,38.76498599999991,0.5398986479611523,-0.13209749713307706,12.322557481,0.006399000000101296,38.7665320000001,8.499999989908247e-05,05:35:51  19-05-17
7,0.312039658622,-0.489495070955,0.526809441346,11.8577147612,95.43066599999997,0.5398986479611523,-0.13209749713307706,12.322557481,0.003541999999924883,95.43217600000003,0.00012799999990420474,05:35:51  19-05-17
8,0.665533599526,0.663774009409,0.451544993496,27.23117012,126.09332299999983,0.5398986479611523,-0.13209749713307706,12.322557481,0.003789000000097076,126.09508000000005,0.00013599999988400668,05:35:51  19-05-17
9,-0.517977547072,-0.677712093488,0.602066940262,21.0685094319,45.40081800000007,0.5398986479611523,-0.13209749713307706,12.322557481,0.004689000000098531,45.40221599999995,0.0001059999999597494,05:35:51  19-05-17
10,-0.787592655729,-0.481877292316,0.526809441346,24.0705751985,82.26368400000001,0.5398986479611523,-0.13209749713307706,12.322557481,0.0036070000001018343,82.26474600000006,8.699999989403295e-05,05:35:51  19-05-17
11,0.725123726376,0.103402711209,0.451544993496,16.8742979539,124.07494099999985,0.5398986479611523,-0.13209749713307706,12.322557481,0.002055000000154905,124.07633199999987,7.899999991423101e-05,05:35:51  19-05-17
12,-0.117577704784,-0.00716075076068,0.602066940262,22.3794242478,146.46404500000017,0.5398986479611523,-0.13209749713307706,12.322557481,0.0037559999998393323,146.46575600000006,0.00012200000014672696,05:35:51  19-05-17
13,0.261891974596,0.42239423915,0.526809441346,26.6042481195,90.79920800000014,0.5398986479611523,-0.13209749713307706,12.322557481,0.00452499999983047,90.80018400000017,0.00011100000006081245,05:35:51  19-05-17
14,-0.116697735817,-0.109164633876,0.451544993496,20.1373803054,634.2415339999998,0.5398986479611523,-0.13209749713307706,12.322557481,0.0033249999996769475,634.243344,0.0001150000002780871,05:35:51  19-05-17
15,0.212240244067,0.783338246909,0.602066940262,27.4562306384,57.80663600000025,0.5398986479611523,-0.13209749713307706,12.322557481,0.0033400000002075103,57.80816400000003,0.00014299999975264654,05:35:51  19-05-17
16,0.756498980974,0.511934131025,0.526809441346,25.2883305248,94.14242400000012,0.5398986479611523,-0.13209749713307706,12.322557481,0.004067999999733729,94.1439220000002,0.00013100000023769098,05:35:51  19-05-17
17,0.203952896846,0.527511270612,0.451544993496,27.3138346841,144.84673900000007,0.5398986479611523,-0.13209749713307706,12.322557481,0.005027999999583699,144.84847500000024,0.00015900000016699778,05:35:51  19-05-17
18,0.370478421644,-0.846800647342,0.602066940262,12.0568427499,65.61912500000017,0.5398986479611523,-0.13209749713307706,12.322557481,0.005271000000448112,65.62047399999983,0.00011299999960101559,05:35:51  19-05-17
19,-0.796489920851,-0.147265450313,0.526809441346,25.1345517225,339.31199700000025,0.9620484682213075,-0.34019204389574764,12.475752827,0.0036340000001473527,339.313674,0.00013899999976274557,05:48:45  19-05-17
20,-0.259208453996,-0.783315551491,2.54092001837e-05,17.5662842019,715.9914869999993,0.866941015089163,-0.33561957018747146,12.3368060039,3983.9894040000004,715.9943859999994,27.927020000000084,06:02:06  19-05-17
21,-0.238208945113,-0.790021846263,8.46907269514e-06,17.2770110464,587.0481220000001,0.7297668038408778,-0.35482395976223136,12.177706896,3138.228897000001,587.0572039999988,22.19532100000015,06:13:58  19-05-17
22,-0.234517095971,0.333384138597,1.0,26.614278118,0.7630229999995208,0.8056698673982625,-0.32464563328760865,12.2113976568,2989.6952729999994,0.7650549999998475,17.30395800000042,06:25:42  19-05-17
23,0.999949194737,-0.87110704669,2.54092001837e-05,12.8258930114,544.7344599999997,0.8056698673982625,-0.32373113854595337,12.2085554008,4090.6093899999996,544.7383829999999,20.60645300000033,06:36:59  19-05-17
24,-0.333350268421,0.308625040221,1.0,26.6594640045,0.08567799999946146,0.7937814357567443,-0.3219021490626429,12.1830829285,4493.129403999999,0.09054200000173296,25.187576000000263,06:47:56  19-05-17
25,0.481633897272,0.270080780369,0.111187380944,22.89625789,467.246863999997,0.7709190672153634,-0.3255601280292637,12.1560572748,3329.0854059999983,467.2505280000005,24.677826999999525,06:58:59  19-05-17
26,-0.38134430727,0.240410506528,0.961927913904,26.9442309429,0.3686149999994086,0.7315957933241881,-0.3383630544124372,12.1292713113,4735.249233000002,0.3699059999999008,21.754953999999998,07:09:50  19-05-17
27,0.788294467307,-0.515775034294,0.221993778815,12.571027909,283.7758109999995,0.6364883401920436,-0.28623685413808875,11.7044569056,3434.6944709999952,283.77979100000084,21.435718000000634,07:24:52  19-05-17
28,-0.327389117513,0.301783264746,0.111034814139,27.2973655111,455.50519599999825,0.5486968449931411,-0.893461362597165,12.3206293647,3656.5247820000004,455.5088739999992,22.190914999999222,07:32:18  19-05-17
29,0.371284865112,-0.987654320988,0.111339859686,12.0580847736,445.3852460000053,0.553269318701417,-0.9327846364883401,12.3271352526,3804.84135100001,445.38885100000334,21.34248299999308,07:39:44  19-05-17
30,-0.321292485902,0.333384138597,0.995741665175,26.7892072631,0.6080870000005234,0.5669867398262458,-0.9373571101966163,12.3464486793,4388.065079,0.6095249999998487,23.728926999996474,07:47:00  19-05-17
