n, x0, x1, xa,y, c, rx0, rx1, truey at xrecc, taq, tev, trc, realtime
0,0.516008774427,0.0319456657936,0.602066940262,16.8458963705,34.074766000000004,0.3070230402041929,-0.5211130089395155,11.7996842061,0.0028820000000053803,34.077093,0.0002329999999943766,05:05:31  19-05-17
1,0.307023040204,-0.52111300894,0.526809441346,11.8904155727,26.920796999999993,0.3070230402041929,-0.5211130089395155,11.7996842061,0.009512000000000853,26.921780999999996,7.200000000295859e-05,05:05:31  19-05-17
2,0.570845111912,0.193973371096,0.451544993496,20.7109945345,34.36179,0.3070230402041929,-0.5211130089395155,11.7996842061,0.0019110000000068794,34.362826999999996,8.400000000108321e-05,05:05:31  19-05-17
3,0.207228800096,0.34622161308,0.602066940262,25.9654530123,14.501170000000002,0.3070230402041929,-0.5211130089395155,11.7996842061,0.0022250000000099135,14.502078999999995,0.00015599999998983094,05:05:31  19-05-17
4,-0.706886638332,-0.514962054441,0.526809441346,23.1338036622,24.671830999999997,0.3070230402041929,-0.5211130089395155,11.7996842061,0.0018710000000083937,24.672797000000003,0.00015799999999899228,05:05:31  19-05-17
5,0.949760124384,0.841455002914,0.451544993496,27.330809399,33.795271000000014,0.3070230402041929,-0.5211130089395155,11.7996842061,0.0019189999999866814,33.79646200000002,7.899999999949614e-05,05:05:31  19-05-17
6,0.462049544905,0.324668247395,0.602066940262,24.1699735454,15.052328999999986,0.3070230402041929,-0.5211130089395155,11.7996842061,0.0020479999999736265,15.053454999999985,7.200000001716944e-05,05:05:31  19-05-17
7,-0.869145110454,0.734052149811,0.526809441346,27.5192997593,24.36430299999998,0.3070230402041929,-0.5211130089395155,11.7996842061,0.0018300000000124328,24.365316000000007,8.800000000519503e-05,05:05:31  19-05-17
8,0.276596574188,0.419399362922,0.451544993496,26.4429770446,35.56274400000001,0.3070230402041929,-0.5211130089395155,11.7996842061,0.0019619999999918036,35.563826000000006,6.999999999379725e-05,05:05:31  19-05-17
9,0.414588792599,0.315278496382,0.602066940262,24.3519350919,15.958024000000023,0.3070230402041929,-0.5211130089395155,11.7996842061,0.0018559999999752108,15.959213999999974,9.900000003426612e-05,05:05:31  19-05-17
10,0.890409112168,-0.614822478347,0.526809441346,12.7209007961,26.438045999999986,0.3070230402041929,-0.5211130089395155,11.7996842061,0.002127999999970598,26.439026000000013,0.00010100000002921661,05:05:31  19-05-17
11,-0.371346241449,-0.848336786293,0.451544993496,19.1291376333,35.85906399999999,0.3070230402041929,-0.5211130089395155,11.7996842061,0.0019389999999930296,35.860074,6.300000001147055e-05,05:05:31  19-05-17
12,0.617828836654,-0.0658347406141,0.602066940262,12.3453182829,175.78432499999997,0.3070230402041929,-0.5211130089395155,11.7996842061,0.0018220000000042091,175.785239,7.199999998874773e-05,05:05:31  19-05-17
13,-0.24371398055,-0.0902922142557,0.526809441346,21.6941161826,309.00364800000006,0.3070230402041929,-0.5211130089395155,11.7996842061,0.001981999999998152,309.004445,4.6999999995023245e-05,05:05:31  19-05-17
14,-0.632159301912,0.913418755144,0.451544993496,27.524113017,36.63838899999996,0.3070230402041929,-0.5211130089395155,11.7996842061,0.0019230000000334257,36.63925800000004,4.999999998744897e-05,05:05:31  19-05-17
15,-0.881467480396,-0.42873330264,0.602066940262,25.1805497312,19.462155999999936,0.3070230402041929,-0.5211130089395155,11.7996842061,0.0017890000000306827,19.46279299999992,5.199999998239946e-05,05:05:31  19-05-17
16,-0.344528437589,-0.922045715193,0.526809441346,18.7506357307,27.343654000000015,0.3070230402041929,-0.5211130089395155,11.7996842061,0.0015410000000883883,27.344651,8.800000000519503e-05,05:05:31  19-05-17
17,0.63983253119,0.45283422778,0.451544993496,25.052282112,45.742925000000014,0.3070230402041929,-0.5211130089395155,11.7996842061,0.0031339999999318024,45.74367700000005,5.29999999798747e-05,05:05:31  19-05-17
18,-0.612383659005,-0.726798687237,0.602066940262,22.4227438727,25.11231799999996,0.3070230402041929,-0.5211130089395155,11.7996842061,0.0019230000001471126,25.11329699999999,8.399999990160723e-05,05:05:31  19-05-17
19,-0.0348000187288,-0.874399718795,0.526809441346,14.4875367376,36.14011000000005,0.862368541380887,-0.23715896966925776,11.9902133419,0.00513300000000072,36.14086999999995,4.6999999995023245e-05,05:37:31  19-05-17
20,0.894375857339,-0.427983539095,0.277778294195,12.6074014355,217.10491599999932,0.7764060356652946,-0.2005791800030483,11.5846316505,3956.325565,217.1089979999997,17.870921999999837,06:07:46  19-05-17
