n, x0, x1, xa,y, c, rx0, rx1, truey at xrecc, taq, tev, trc, realtime
0,-0.0615910531644,-0.110007248497,0.602066940262,19.4096465535,180.849836,-0.0615910531644126,-0.11000724849696697,19.6660509187,0.002930999999986028,180.853296,0.00023100000001363696,05:57:47  19-05-17
1,0.279318609414,0.422253796632,0.526809441346,26.5104011538,28.28704400000001,-0.0615910531644126,-0.11000724849696697,19.6660509187,0.012890000000027158,28.288466999999997,0.0001010000000007949,05:57:47  19-05-17
2,0.812521161561,0.322414322527,0.451544993496,21.4132793766,39.46297899999999,-0.0615910531644126,-0.11000724849696697,19.6660509187,0.002790000000004511,39.464403000000004,8.299999998939711e-05,05:57:47  19-05-17
3,0.888614499716,0.348781328533,0.602066940262,21.3328945556,17.08823800000002,-0.0615910531644126,-0.11000724849696697,19.6660509187,0.0024200000000291766,17.08918399999996,7.799999997359919e-05,05:57:47  19-05-17
4,-0.939052788792,0.38472028929,0.526809441346,27.4878036938,28.081322999999998,-0.0615910531644126,-0.11000724849696697,19.6660509187,0.0020480000000588916,28.082329000000016,7.59999999786487e-05,05:57:47  19-05-17
5,0.671123578279,0.192792185576,0.451544993496,19.7867747861,40.315575000000024,0.8242054750062375,0.2196609502999589,19.1926062947,0.0018869999999537868,40.31669599999998,0.00014800000002423985,06:04:22  19-05-17
6,0.824205475006,0.2196609503,0.602066940262,18.7740899318,17.852749000000017,0.8242054750062375,0.2196609502999589,19.1926062947,0.002281999999979689,17.854198000000054,0.0001080000000115433,06:04:22  19-05-17
7,-0.929432256912,0.909028036838,0.526809441346,27.5629594773,29.084739000000013,0.8242054750062375,0.2196609502999589,19.1926062947,0.003049999999973352,29.085814000000028,7.899999997107443e-05,06:04:22  19-05-17
8,0.837471622127,0.224620616185,0.451544993496,18.9555600123,43.13532699999996,0.8242054750062375,0.2196609502999589,19.1926062947,0.0020489999999995234,43.136333000000036,7.499999998117346e-05,06:04:22  19-05-17
9,-0.912191421865,-0.998688199178,0.602066940262,26.3381867679,17.763052000000016,0.3894326600194338,-0.8731113307522467,12.0833164096,0.00187999999997146,17.764444000000026,9.399999999004649e-05,06:09:05  19-05-17
10,0.389432660019,-0.873111330752,0.526809441346,12.0835285889,28.97587599999997,0.2662043899418338,-0.2792972342406228,11.146407303,0.0027640000000133114,28.976955999999973,9.299999999257125e-05,06:23:40  19-05-17
11,0.266204389942,-0.279297234241,0.451544993496,11.1229419614,123.41201599999994,0.2662043899418338,-0.2792972342406228,11.146407303,0.0020840000000248438,123.413074,8.600000001024455e-05,06:23:40  19-05-17
12,0.308276237146,-0.560724975009,0.602066940262,11.9390502228,19.069339999999897,0.2662043899418338,-0.2792972342406228,11.146407303,0.001977999999894564,19.070419000000015,7.500000003801688e-05,06:23:40  19-05-17
13,0.500662827442,-0.682691493773,0.526809441346,12.2497638308,28.90492900000004,0.2662043899418338,-0.2792972342406228,11.146407303,0.002010999999924934,28.90648299999998,0.00010400000007848575,06:23:40  19-05-17
