n, x0, x1, xa,y, c, rx0, rx1, truey at xrecc, taq, tev, trc, realtime
0,-0.742545711081,0.748674851211,0.602066940262,27.5120555412,31.740710999999997,-0.7125744049488161,0.620777615171753,27.5006273681,0.002876999999997132,31.742140999999997,0.0001200000000025625,04:52:27  19-05-17
1,-0.712574404949,0.620777615172,0.526809441346,27.4965625097,47.350019,0.15560269965810214,0.756251805267689,27.4400171398,0.004482000000002984,47.357865999999994,0.00011800000000050659,05:04:00  19-05-17
2,0.155602699658,0.756251805268,0.451544993496,27.433316779,67.88980500000001,-0.44153309852931866,-0.6425969375984726,19.7455462232,0.003361000000012382,67.89097100000001,7.999999999697138e-05,05:15:50  19-05-17
3,-0.441533098529,-0.642596937598,0.602066940262,19.9530815404,28.509744000000012,-0.44153309852931866,-0.6425969375984726,19.7455462232,0.00208199999997305,28.510793000000007,7.80000000020209e-05,05:15:50  19-05-17
4,-0.0896525179583,0.90110387984,0.526809441346,27.4964869196,44.26265000000001,-0.44153309852931866,-0.6425969375984726,19.7455462232,0.002237000000008038,44.263757,9.1999999995096e-05,05:15:50  19-05-17
5,-0.894065564449,-0.682226812339,0.451544993496,26.0692216931,64.87055700000002,-0.44153309852931866,-0.6425969375984726,19.7455462232,0.0023299999999721877,64.87198699999999,9.60000000418404e-05,05:15:50  19-05-17
6,-0.648507807901,0.929562051794,0.602066940262,27.5246742899,27.103216999999972,-0.44153309852931866,-0.6425969375984726,19.7455462232,0.0025669999999990978,27.10495400000002,0.00014199999998254498,05:15:50  19-05-17
7,0.137556181477,0.934767822408,0.526809441346,27.4951925177,46.14254199999999,-0.44153309852931866,-0.6425969375984726,19.7455462232,0.0039709999999786305,46.143760999999984,7.900000002791785e-05,05:15:50  19-05-17
8,-0.07898173779,0.16094981409,0.451544993496,24.9858518245,64.49595900000003,-0.44153309852931866,-0.6425969375984726,19.7455462232,0.002067999999951553,64.49767600000001,9.700000003931564e-05,05:15:50  19-05-17
9,-0.900936299999,-0.501074384041,0.602066940262,25.6937634294,27.965411000000017,-0.44153309852931866,-0.6425969375984726,19.7455462232,0.0027809999999703905,27.966838999999993,0.00010400000002164234,05:15:50  19-05-17
10,-0.877929842601,0.125931874219,0.526809441346,27.3342145419,45.46122600000001,-0.44153309852931866,-0.6425969375984726,19.7455462232,0.002465999999969881,45.46330899999998,0.0001630000000432119,05:15:50  19-05-17
11,0.322176354655,0.393236830904,0.451544993496,25.9300133599,64.82797400000004,-0.27630315251881243,-0.4470483712208806,16.2738829345,0.004641999999989821,64.83020099999999,0.00012300000003051537,05:27:54  19-05-17
12,-0.276303152519,-0.447048371221,0.602066940262,17.0046601715,30.328964000000042,-0.27630315251881243,-0.4470483712208806,16.2738829345,0.00409100000001672,30.33044899999993,0.00012300000003051537,05:27:54  19-05-17
13,-0.632153648783,0.557670008087,0.526809441346,27.4959108634,45.56511699999999,-0.27630315251881243,-0.4470483712208806,16.2738829345,0.0031180000000858854,45.56695500000001,0.000137999999992644,05:27:54  19-05-17
14,-0.0913518469554,0.387300716183,0.451544993496,27.286734922,64.91554999999994,0.8250154157538887,0.12272560044893122,17.0770580291,0.0036559999998644344,64.91743500000007,0.00011300000005576294,05:36:19  19-05-17
15,0.825015415754,0.122725600449,0.602066940262,15.7168488877,25.725887000000057,0.8250154157538887,0.12272560044893122,17.0770580291,0.0032780000000229848,25.727515999999923,9.89999999774227e-05,05:36:19  19-05-17
16,0.441926987355,0.474461373431,0.526809441346,26.3565681098,45.426397000000065,0.8250154157538887,0.12272560044893122,17.0770580291,0.0027510000001029766,45.427561999999966,0.00010699999995722465,05:36:19  19-05-17
17,-0.150493523673,0.108358533712,0.451544993496,24.5946974653,45.935294999999996,0.7081994737980928,-0.3053980877828557,11.9635366938,0.0025160000000141736,45.93643599999996,7.400000004054164e-05,05:50:27  19-05-17
18,0.708199473798,-0.305398087783,0.602066940262,12.2573628657,43.424796000000015,0.7081994737980928,-0.3053980877828557,11.9635366938,0.002425000000016553,43.427413,0.00013599999999769352,05:50:27  19-05-17
19,0.237936363567,0.0996084481965,0.526809441346,21.5870458914,30.86469299999999,0.9876543209876543,-0.25880201188843166,12.2892446173,0.006244000000037886,30.867434000000003,0.0001999999999497959,06:09:14  19-05-17
20,0.80658436214,-0.641975308642,0.0308641401578,12.6357184453,496.1733039999999,0.8184727937814358,-0.45541838134430723,12.5198847197,5235.6838,496.17729899999995,24.77227199999993,06:17:00  19-05-17
21,0.77776084269,0.111094176023,8.46907269514e-06,17.2837253725,556.9404949999989,0.8614540466392318,-0.4727937814357568,12.5930292587,4219.743364000001,556.9440770000001,27.02175999999963,06:21:50  19-05-17
