n, x0, x1, xa,y, c, rx0, rx1, truey at xrecc, taq, tev, trc, realtime
0,0.94677695084,-0.779306389626,0.602066940262,39.205641849,386.029209654,0.9467769508401005,-0.779306389625595,36.2147070106,0.0016810000000000436,0.0005129999999999857,2.799999999991698e-05,19:57:48  19-02-17
1,0.807699636181,0.750961158971,0.526809441346,41.0844451976,496.167632063,0.9519884811092778,0.1578988991062098,1.6632977864,0.0016480000000000938,0.0004709999999998882,2.4000000000024002e-05,19:57:48  19-02-17
2,0.951988481109,0.157898899106,0.451544993496,1.82815970675,625.348862188,0.9519884811092778,0.1578988991062098,1.6632977864,0.0011890000000001066,0.00047799999999997844,2.4000000000024002e-05,19:57:48  19-02-17
3,0.997978417768,0.288127400501,0.602066940262,4.9745097259,386.029209654,0.9519884811092778,0.1578988991062098,1.6632977864,0.0011759999999998438,0.0004999999999999449,2.6000000000081513e-05,19:57:48  19-02-17
4,-0.728466746307,0.921928088693,0.526809441346,6.19160958142,496.167632063,0.9519884811092778,0.1578988991062098,1.6632977864,0.0012710000000002442,0.00047599999999992093,2.599999999985947e-05,19:57:48  19-02-17
5,0.772069484812,-0.610484933018,0.451544993496,20.4642678725,625.348862188,0.9519884811092778,0.1578988991062098,1.6632977864,0.001182999999999934,0.0004669999999999952,2.9000000000056758e-05,19:57:48  19-02-17
6,-0.824462947508,-0.260549360989,0.602066940262,166.796954028,386.029209654,0.9519884811092778,0.1578988991062098,1.6632977864,0.0011850000000002137,0.00046199999999996244,2.799999999991698e-05,19:57:48  19-02-17
7,-0.547814612364,0.618758036353,0.526809441346,13.5448527127,496.167632063,0.9519884811092778,0.1578988991062098,1.6632977864,0.0012959999999999638,0.0004770000000000607,2.4999999999941735e-05,19:57:48  19-02-17
8,0.375787350805,-0.821012287831,0.451544993496,40.3581117743,625.348862188,0.9519884811092778,0.1578988991062098,1.6632977864,0.001148000000000149,0.0004729999999999457,2.599999999985947e-05,19:57:48  19-02-17
9,-0.721357655171,-0.153793993209,0.602066940262,105.107680459,386.029209654,0.9519884811092778,0.1578988991062098,1.6632977864,0.0011730000000000906,0.00046199999999996244,3.2999999999949736e-05,19:57:48  19-02-17
10,0.967738374774,0.573895134773,0.526809441346,16.4339851727,496.167632063,0.9519884811092778,0.1578988991062098,1.6632977864,0.0014580000000001814,0.0005229999999998292,2.999999999997449e-05,19:57:48  19-02-17
11,0.561631920078,-0.604943684378,0.451544993496,29.1644621317,625.348862188,0.9519884811092778,0.1578988991062098,1.6632977864,0.0011950000000000571,0.0004659999999998554,2.6000000000081513e-05,19:57:48  19-02-17
12,0.461718933047,-0.0418116232091,0.602066940262,20.7065873819,386.029209654,0.9519884811092778,0.1578988991062098,1.6632977864,0.0011660000000002224,0.00046400000000001995,2.599999999985947e-05,19:57:48  19-02-17
13,-0.994821998518,-0.771944056799,0.526809441346,417.371030825,496.167632063,0.9519884811092778,0.1578988991062098,1.6632977864,0.0011559999999999349,0.0004669999999999952,2.9000000000056758e-05,19:57:48  19-02-17
14,-0.407647495252,-0.880103589436,0.451544993496,138.483482933,625.348862188,0.9519884811092778,0.1578988991062098,1.6632977864,0.001162999999999803,0.0004589999999999872,2.6000000000081513e-05,19:57:48  19-02-17
15,0.107357300166,0.620308492929,0.602066940262,26.0642092592,386.029209654,0.9519884811092778,0.1578988991062098,1.6632977864,0.0011520000000000419,0.0004649999999999377,2.6000000000081513e-05,19:57:48  19-02-17
16,0.616440643739,-0.0749220900153,0.526809441346,16.2603901336,496.167632063,0.9519884811092778,0.1578988991062098,1.6632977864,0.0011570000000000746,0.0004750000000000032,2.6999999999999247e-05,19:57:48  19-02-17
17,-0.561873264496,0.175163608275,0.451544993496,36.538299405,625.348862188,0.9519884811092778,0.1578988991062098,1.6632977864,0.001164000000000165,0.0004589999999999872,2.599999999985947e-05,19:57:48  19-02-17
18,0.300298785154,0.304318954011,0.602066940262,23.2574388157,386.029209654,0.9519884811092778,0.1578988991062098,1.6632977864,0.0011459999999998693,0.00045999999999990493,2.6000000000081513e-05,19:57:48  19-02-17
19,-0.634676790861,0.0980515962175,0.526809441346,52.2044183697,496.167632063,0.9519884811092778,0.1578988991062098,1.6632977864,0.0011460000000003134,0.0004629999999998802,2.599999999985947e-05,19:57:48  19-02-17
20,-0.704161207693,0.594957062805,0.451544993496,20.2766116123,625.348862188,0.9519884811092778,0.1578988991062098,1.6632977864,0.0011620000000001074,0.0004649999999999377,2.6999999999999247e-05,19:57:48  19-02-17
21,0.390399230916,-0.128666372449,0.602066940262,17.514610633,386.029209654,0.9519884811092778,0.1578988991062098,1.6632977864,0.0011419999999999764,0.000536000000000092,3.2999999999949736e-05,19:57:48  19-02-17
22,-0.00650255905298,0.66169689419,0.526809441346,23.4942288047,496.167632063,0.9519884811092778,0.1578988991062098,1.6632977864,0.0012119999999999909,0.000484000000000151,2.799999999991698e-05,19:57:48  19-02-17
23,-0.312859040988,0.137608215149,0.451544993496,24.1887816639,625.348862188,0.9519884811092778,0.1578988991062098,1.6632977864,0.0012650000000000716,0.0005029999999999202,2.799999999991698e-05,19:57:48  19-02-17
24,-0.465342991463,-0.112407976995,0.602066940262,51.4845676088,386.029209654,0.9519884811092778,0.1578988991062098,1.6632977864,0.0012879999999999558,0.0004770000000000607,2.6999999999999247e-05,19:57:48  19-02-17
25,-0.867286764578,-0.83225321238,0.526809441346,326.964714429,496.167632063,0.9519884811092778,0.1578988991062098,1.6632977864,0.0011790000000000411,0.00046400000000001995,2.6999999999999247e-05,19:57:48  19-02-17
26,0.177389517262,0.542724751056,0.451544993496,26.0217725664,625.348862188,0.9519884811092778,0.1578988991062098,1.6632977864,0.0012140000000000484,0.0005629999999998692,2.999999999997449e-05,19:57:48  19-02-17
27,0.484711151041,-0.949575694119,0.602066940262,53.6713394338,386.029209654,0.9519884811092778,0.1578988991062098,1.6632977864,0.0012289999999999246,0.0004630000000001022,2.9000000000056758e-05,19:57:48  19-02-17
28,-0.387003740637,-0.875319414689,0.526809441346,132.404986334,496.167632063,0.9519884811092778,0.1578988991062098,1.6632977864,0.001210999999999851,0.000476000000000143,2.6000000000081513e-05,19:57:48  19-02-17
