n, x0, x1, xa,y, c, rx0, rx1, truey at xrecc, taq, tev, trc, realtime
69,-0.584362139918,0.827617741198,0.308413521747,8.21967783619,923.530319595,0.9194736574709141,-0.004470863181425533,0.402091832779,2131.3139590000064,0.00221800000872463,12.965923999989172,19:12:09  19-02-17
70,-0.470964791952,0.73494894071,1.0,17.1651646739,120.0,0.9196768785246152,-0.004470863181425533,0.401644512035,2085.9712429999927,0.21113799999875482,14.68369900000107,19:12:09  19-02-17
71,-0.62978204542,0.926078341716,0.111085847285,4.88608327949,1447.48286311,0.9193720469440636,-0.005690189503632537,0.402111857852,1943.734003000005,0.2023919999919599,16.158907000004547,19:12:09  19-02-17
72,0.445358939186,0.0658436213992,0.13603118087,22.3277203499,1374.02276232,0.9202865416857189,-0.004775694761977256,0.400413022626,1925.2301510000107,0.0029989999893587083,15.083729999998468,19:12:09  19-02-17
73,0.205761316872,0.0246913580247,0.944320882213,6.96730273979,125.208275785,0.9209978153736726,-0.005486968449931351,0.39932585975,2158.153498000014,0.0018469999922672287,12.718731999993906,19:12:09  19-02-17
74,0.544124371285,-0.555707971346,1.0,27.7321302142,120.0,0.9209978153736726,-0.0053853579230808135,0.399323997663,2011.2143150000047,0.11064999998779967,14.043476000006194,19:12:09  19-02-17
75,0.444444444444,-0.0740740740741,0.574069710018,19.9245155225,424.779908032,0.9215058680079256,-0.00457247370827607,0.398764488884,2055.384527999995,0.0033820000098785385,15.205115000004298,19:12:09  19-02-17
76,0.00548696844993,-0.209419295839,0.111034814139,5.46077235285,1447.63529081,0.9212010364273739,-0.005588578976781888,0.399094628617,2454.846409000005,0.002227999997558072,16.971856999996817,19:12:09  19-02-17
77,0.888888888889,0.0,0.104938160429,0.759855739785,1465.90797038,0.9211671662517571,-0.00416603160087381,0.399172518447,1966.3837449999846,0.002435000002151355,13.31183800000872,19:12:09  19-02-17
78,0.688411319413,-0.506122034243,1.0,18.9311682734,120.0,0.9212010364273739,-0.00359023861538732,0.399210026583,2073.890147000013,0.0034190000005764887,13.336008999991463,19:12:09  19-02-17
79,0.103337905807,-0.481633897272,0.995741665175,12.2561377943,120.030464138,0.9108367626886147,0.016460905349794386,0.490996591499,1851.4453009999997,0.24909699999261647,13.948027999998885,19:12:09  19-02-17
