n, x0, x1, xa,y, c, rx0, rx1, truey at xrecc, taq, tev, trc, realtime
62,0.0082304526749,0.310928212163,0.329904788875,6.09871783958,874.366354515,0.08758827414520143,-0.034445968602347166,0.399473230916,1625.4022760000007,0.0017440000010537915,14.374690999997256,19:45:31  19-02-17
63,0.0283493369913,0.407864654778,1.0,9.84301213365,120.0,0.08758827414520143,-0.03475080018289889,0.399576437241,1928.280875999997,0.0031099999978323467,13.43813300000329,19:45:31  19-02-17
64,0.676116445664,0.0369862317736,1.0,12.7230408552,120.0,0.08758827414520143,-0.03424274754864598,0.399410234343,1754.5462600000028,0.0005420000015874393,12.666968999998062,19:45:31  19-02-17
65,0.0713305898491,-0.208606411624,0.33330734462,2.59118027019,866.724882518,0.08809632677945456,-0.039221663364324644,0.402591781147,1708.6579799999963,0.001769999995303806,13.117856000004394,19:45:31  19-02-17
66,0.941929583905,-0.183813443073,1.0,4.70477738456,120.0,0.08789310572575326,-0.03708784230046236,0.400933244823,1756.5836940000008,0.002107000007526949,13.774103999996441,19:45:31  19-02-17
67,0.888888888889,-0.222222222222,0.388735238152,3.15683971119,747.72294325,0.08718183203779928,-0.03668140019305999,0.400255422221,2087.731806999989,0.002198999995016493,14.29872200000682,19:45:31  19-02-17
68,0.999542752629,0.194787379973,0.333104077865,3.16929089004,867.180287212,0.08636894782299431,-0.03607173703195643,0.399729141496,1950.3610000000044,0.0015589999966323376,12.95890800000052,19:45:31  19-02-17
69,0.908093278464,0.0740740740741,0.89095933824,1.01699413552,139.974974741,0.08616572676929324,-0.03627495808565773,0.399878076434,2113.3629139999975,0.08419200000935234,14.342789000002085,19:45:31  19-02-17
70,-0.667581161408,0.947721383935,0.88898880102,4.71200406741,140.703456982,0.08636894782299431,-0.036376568612508264,0.399920594927,1899.2771289999946,0.019207000004826114,13.071343999996316,19:45:31  19-02-17
71,0.887669562567,-0.316720012193,0.957434571151,6.81315630008,123.043850432,0.08626733729614378,-0.03657978966620945,0.400064834271,1747.8037499999919,0.0861599999916507,12.43540300001041,19:45:31  19-02-17
72,0.12711476909,0.304526748971,0.286008212413,8.6739472754,976.437578207,0.08484478992023536,-0.0384087791495199,0.402531690083,2072.156692000004,0.0027390000032028183,13.26298400000087,19:45:31  19-02-17
73,0.210333790581,0.333790580704,1.0,17.328692302,120.0,0.08423512675913192,-0.03414113702179544,0.399851708478,2155.002936999983,0.0020450000010896474,13.634006000007503,19:45:31  19-02-17
74,-0.646141340243,0.910836762689,0.222196977614,4.80339254486,1136.36226994,0.08453995833968375,-0.0345475791291977,0.39976025058,2007.254340000014,0.0021609999967040494,14.253922999996576,19:45:31  19-02-17
75,0.872427983539,-0.244170096022,0.234339464483,3.52401748654,1104.87657349,0.9212010364273739,-0.012802926383173263,0.402416595968,2272.841990000001,0.0043699999951059,15.650565000003553,19:45:31  19-02-17
76,0.0670629477214,-0.209419295839,0.222145722223,2.66438587876,1136.49622613,0.08464156886653429,-0.03566529492455417,0.400391402029,2734.3183950000093,0.003715999991982244,14.390098999996553,19:45:31  19-02-17
77,-0.0320073159579,-0.210333790581,1.0,7.4289437076,120.0,0.08474317939338483,-0.03576690545140471,0.400360511189,2404.5944219999947,0.004314000005251728,14.586724000007962,19:45:31  19-02-17
78,-0.00914494741655,0.493827160494,0.625284577752,13.4259118621,355.891568087,0.08626733729614378,-0.03414113702179544,0.3987484605,2288.0543460000044,0.00406999999540858,15.68708799999149,19:45:31  19-02-17
79,0.0198140527359,0.243560432861,0.214525513199,4.15873900555,1156.50988462,0.9419295839048922,0.012802926383173485,0.491425232177,2471.346980999995,0.005658000009134412,14.765043999999762,19:45:31  19-02-17
