n, x0, x1, xa,y, c, rx0, rx1, truey at xrecc, taq, tev, trc, realtime
0,0.569410226116,0.389928635024,0.602066940262,35.5480272907,386.029209654,0.7749040541199614,-0.3996850065741562,10.5689981682,0.001714999999999911,0.0005020000000000024,2.9000000000056758e-05,20:02:05  19-02-17
1,0.77490405412,-0.399685006574,0.526809441346,10.5794512654,496.167632063,0.7749040541199614,-0.3996850065741562,10.5689981682,0.0016130000000000866,0.00047200000000002795,2.3999999999801958e-05,20:02:05  19-02-17
2,0.625324523653,-0.391983771746,0.451544993496,18.5625883303,625.348862188,0.7749040541199614,-0.3996850065741562,10.5689981682,0.0011520000000000419,0.00046600000000007746,2.4000000000024002e-05,20:02:05  19-02-17
3,0.158261353495,0.769222016689,0.602066940262,43.2731051187,386.029209654,0.7749040541199614,-0.3996850065741562,10.5689981682,0.001142999999999894,0.0004589999999999872,2.4000000000024002e-05,20:02:05  19-02-17
4,-0.55916674846,-0.128745407421,0.526809441346,64.8328968978,496.167632063,0.7749040541199614,-0.3996850065741562,10.5689981682,0.0011440000000000339,0.00045600000000001195,2.4999999999941735e-05,20:02:05  19-02-17
5,-0.426997720427,0.217709471428,0.451544993496,26.8317149309,625.348862188,0.7749040541199614,-0.3996850065741562,10.5689981682,0.0011339999999999684,0.00045399999999995444,2.8000000000139025e-05,20:02:05  19-02-17
6,0.52975879164,0.716862901471,0.602066940262,63.850883885,386.029209654,0.7749040541199614,-0.3996850065741562,10.5689981682,0.0011539999999998773,0.00045800000000006946,2.4000000000024002e-05,20:02:05  19-02-17
7,-0.960958006398,0.810721592119,0.526809441346,66.3325553108,496.167632063,0.7749040541199614,-0.3996850065741562,10.5689981682,0.0011369999999997216,0.0004700000000001925,2.500000000016378e-05,20:02:05  19-02-17
8,-0.891726631245,0.95972623924,0.451544993496,30.2961422745,625.348862188,0.20543467099314894,-0.34630752943431187,7.17747170229,0.0011319999999999109,0.000452000000000119,2.4999999999941735e-05,20:02:05  19-02-17
9,0.205434670993,-0.346307529434,0.602066940262,8.51859662969,386.029209654,0.20543467099314894,-0.34630752943431187,7.17747170229,0.0011390000000000011,0.00045199999999989693,2.4999999999941735e-05,20:02:05  19-02-17
10,-0.98833662755,0.788472096951,0.526809441346,80.0889463971,496.167632063,0.20543467099314894,-0.34630752943431187,7.17747170229,0.001136000000000248,0.00047599999999992093,2.799999999991698e-05,20:02:05  19-02-17
11,-0.453585170986,0.773139655634,0.451544993496,17.564833054,625.348862188,0.20543467099314894,-0.34630752943431187,7.17747170229,0.0011649999999998606,0.00046999999999997044,2.500000000016378e-05,20:02:05  19-02-17
12,0.518852149393,-0.895776044912,0.602066940262,49.0585388205,386.029209654,0.20543467099314894,-0.34630752943431187,7.17747170229,0.0011499999999999844,0.00045600000000001195,2.6000000000081513e-05,20:02:05  19-02-17
13,0.551752717834,-0.895758113714,0.526809441346,48.4512897989,496.167632063,0.20543467099314894,-0.34630752943431187,7.17747170229,0.0011300000000000754,0.000460000000000127,2.8999999999834714e-05,20:02:05  19-02-17
14,-0.44915245617,-0.299679326073,0.451544993496,67.9336270484,625.348862188,0.20543467099314894,-0.34630752943431187,7.17747170229,0.0011490000000000666,0.00045199999999989693,2.4999999999941735e-05,20:02:05  19-02-17
15,0.353955799735,-0.352117631065,0.602066940262,17.4694482086,386.029209654,0.20543467099314894,-0.34630752943431187,7.17747170229,0.0011600000000000499,0.0004530000000000367,2.599999999985947e-05,20:02:05  19-02-17
16,-0.234452399351,0.739578287133,0.526809441346,27.0110880153,496.167632063,0.20543467099314894,-0.34630752943431187,7.17747170229,0.0011419999999999764,0.00045999999999990493,2.6000000000081513e-05,20:02:05  19-02-17
