n, x0, x1, xa,y, c, rx0, rx1, truey at xrecc, taq, tev, trc, realtime
0,0.627760544859,-0.918890646261,0.602066940262,48.2535535008,386.029209654,0.6277605448585721,-0.9188906462612578,47.4943574685,0.0020620000000004524,0.0005850000000000577,3.299999999972769e-05,17:52:20  18-02-17
1,-0.992542932731,-0.739141117654,0.526809441346,405.425680846,496.167632063,0.6277605448585721,-0.9188906462612578,47.4943574685,0.00185499999999994,0.0005469999999996311,2.700000000022129e-05,17:52:20  18-02-17
2,-0.886353655665,-0.0824082924987,0.451544993496,167.446467596,625.348862188,0.8464037746476363,-0.34843346408953724,6.5509640112,0.0013339999999999463,0.0005259999999998044,2.700000000022129e-05,17:52:20  18-02-17
3,0.846403774648,-0.34843346409,0.602066940262,7.06635181513,386.029209654,0.8464037746476363,-0.34843346408953724,6.5509640112,0.0012870000000000381,0.0005509999999997461,2.700000000022129e-05,17:52:20  18-02-17
4,0.814796293871,-0.401447169126,0.526809441346,9.38345221023,496.167632063,0.8464037746476363,-0.34843346408953724,6.5509640112,0.001308000000000309,0.000520000000000298,2.6999999999777202e-05,17:52:20  18-02-17
5,-0.597161783487,0.711922935452,0.451544993496,10.0983411418,625.348862188,0.8464037746476363,-0.34843346408953724,6.5509640112,0.0016530000000001266,0.000520000000000298,3.1999999999587914e-05,17:52:20  18-02-17
6,0.915842877673,-0.781112419526,0.602066940262,36.4620497255,386.029209654,0.8464037746476363,-0.34843346408953724,6.5509640112,0.0013019999999999143,0.0005039999999998379,2.799999999991698e-05,17:52:20  18-02-17
7,0.908001580505,-0.785454914668,0.526809441346,35.9098286805,496.167632063,0.8464037746476363,-0.34843346408953724,6.5509640112,0.0012639999999999318,0.0005049999999999777,2.9000000000056758e-05,17:52:20  18-02-17
8,0.458057931969,0.38126292613,0.451544993496,37.0790497095,625.348862188,0.8464037746476363,-0.34843346408953724,6.5509640112,0.0012880000000001779,0.0004629999999998802,2.4999999999941735e-05,17:52:20  18-02-17
9,0.984981895578,0.9017864533,0.602066940262,40.2603113913,386.029209654,0.8464037746476363,-0.34843346408953724,6.5509640112,0.0011309999999999931,0.0005050000000004218,2.4999999999941735e-05,17:52:20  18-02-17
10,-0.976091265019,0.203710255372,0.526809441346,164.75139074,496.167632063,0.8464037746476363,-0.34843346408953724,6.5509640112,0.0011799999999992927,0.00048000000000003595,3.400000000031156e-05,17:52:20  18-02-17
11,-0.844205786529,-0.518601943506,0.451544993496,233.94056969,625.348862188,0.8464037746476363,-0.34843346408953724,6.5509640112,0.0011410000000000586,0.00047900000000034026,2.4999999999941735e-05,17:52:20  18-02-17
12,-0.337783187069,0.16498278333,0.602066940262,24.7747506571,386.029209654,0.8464037746476363,-0.34843346408953724,6.5509640112,0.0011879999999999669,0.0004729999999999457,2.4999999999941735e-05,17:52:20  18-02-17
