n, x0, x1, xa,y, c, rx0, rx1, truey at xrecc, taq, tev, trc, realtime
68,0.00274348422497,0.109739368999,0.146090588928,2.37362338799,1344.99095429,0.9318701417466846,0.006198242137885446,0.417979293169,1790.2657529999997,0.4810810000053607,13.368092999997316,19:24:47  19-02-17
69,0.777726972514,-0.33328252807,0.958911786054,8.36791452074,122.836245426,0.9296347101559719,0.004470863181425644,0.409040463238,1663.1395129999873,0.0025270000041928142,13.499515000003157,19:24:47  19-02-17
70,0.77776084269,0.810716523565,0.962695221836,48.2623139006,122.337966076,0.08210130569526974,-0.02448813697099017,0.401536596318,1936.6634780000022,0.0026649999927030876,11.787335000000894,19:24:47  19-02-17
71,0.222662534505,-0.0278751545327,0.97752372214,7.62128532088,120.848707552,0.0822029162221205,-0.025605852766346637,0.401082383667,1808.4860000000044,0.003049999999348074,14.217678000000888,19:24:47  19-02-17
72,0.079561042524,-0.109840979525,1.0,1.41126767755,120.0,0.0819996951684192,-0.026113905400599546,0.401352023755,2090.1574469999905,0.00314099999377504,13.689871000009589,19:24:47  19-02-17
73,0.00731595793324,-0.156378600823,0.133744678829,4.01964560934,1380.66911285,0.08189808464156867,-0.026012294873748898,0.401552126042,1856.8180050000083,0.002343999993172474,16.983812999998918,19:24:47  19-02-17
74,0.742569730224,0.385916780979,1.0,19.3821680699,120.0,0.08189808464156867,-0.025707463293197175,0.401596111415,2008.651463999995,0.0030750000005355105,15.892079000012018,19:24:47  19-02-17
75,-0.0205930667751,0.111128046199,1.0,2.71182542929,120.0,0.0819996951684192,-0.025809073820047823,0.401395266315,2305.7270800000115,0.0037659999943571165,14.281972999990103,19:24:47  19-02-17
76,0.763704719809,0.555606360819,1.0,27.8941239513,120.0,0.08230452674897104,-0.025809073820047823,0.400877941256,2228.7733050000097,0.002263999995193444,17.515019999991637,19:24:47  19-02-17
77,-0.650205761317,0.927297668038,0.0738454917795,4.28233370519,1561.0404508,0.9255702890819488,-0.0026418736981151936,0.399359166886,2093.3642670000118,0.16081299999495968,13.673408999995445,19:24:47  19-02-17
78,0.454503886603,0.00914494741655,0.971514161923,21.6865992537,121.363224191,0.9253670680282478,-0.002743484224965731,0.399112084099,1887.814161000002,0.002303999994182959,19.15411600000516,19:24:47  19-02-17
79,0.810750393741,0.774983488289,0.925833702435,41.2898660255,129.241074687,0.07956104252400542,-0.10984097952547878,0.8096047907,2240.4309580000117,0.0032279999868478626,13.631324999994831,19:24:47  19-02-17
