n, x0, x1, xa,y, c, rx0, rx1, truey at xrecc, taq, tev, trc, realtime
0,0.690460996431,0.443053325094,0.602066940262,29.2131866087,386.029209654,0.5073520230262019,-0.4067188968994664,22.3261042525,0.0016599999999997728,0.0004870000000001262,2.8000000000139025e-05,20:07:45  19-02-17
1,0.507352023026,-0.406718896899,0.526809441346,22.7999672048,496.167632063,0.5073520230262019,-0.4067188968994664,22.3261042525,0.001626999999999823,0.0004620000000001845,2.4000000000024002e-05,20:07:45  19-02-17
2,0.405627975608,0.955850647748,0.451544993496,89.5589014874,625.348862188,0.5073520230262019,-0.4067188968994664,22.3261042525,0.001142999999999894,0.00045399999999995444,2.4000000000024002e-05,20:07:45  19-02-17
3,-0.964274385616,-0.343775270584,0.602066940262,273.582634911,386.029209654,0.5073520230262019,-0.4067188968994664,22.3261042525,0.0011350000000003302,0.00046999999999997044,2.3999999999801958e-05,20:07:45  19-02-17
4,0.669130674266,0.662453027199,0.526809441346,48.6281162718,496.167632063,0.5073520230262019,-0.4067188968994664,22.3261042525,0.0011380000000000834,0.00045399999999995444,2.4999999999941735e-05,20:07:45  19-02-17
5,-0.888260069334,0.289990508294,0.451544993496,104.779428173,625.348862188,0.5073520230262019,-0.4067188968994664,22.3261042525,0.001132000000000133,0.0004579999999998474,2.799999999991698e-05,20:07:45  19-02-17
6,0.319343934702,0.397928396647,0.602066940262,30.1984117213,386.029209654,0.033303278775419276,0.48318650223269155,13.5406459024,0.0011490000000000666,0.00046400000000001995,2.4999999999941735e-05,20:07:45  19-02-17
7,0.0333032787754,0.483186502233,0.526809441346,13.5550233658,496.167632063,-0.037008011234223925,0.10190531724796759,4.20305593038,0.0011470000000000091,0.00045399999999995444,2.6000000000081513e-05,20:07:45  19-02-17
8,-0.0370080112342,0.101905317248,0.451544993496,3.77210671853,625.348862188,-0.037008011234223925,0.10190531724796759,4.20305593038,0.0011319999999999109,0.00045700000000015173,2.6999999999999247e-05,20:07:45  19-02-17
9,-0.0369487154349,0.375403966598,0.602066940262,8.64097523456,386.029209654,-0.037008011234223925,0.10190531724796759,4.20305593038,0.0011339999999997463,0.000452000000000119,2.6000000000081513e-05,20:07:45  19-02-17
10,-0.616803734624,-0.885566340816,0.526809441346,201.087694617,496.167632063,-0.037008011234223925,0.10190531724796759,4.20305593038,0.0011529999999999596,0.00046600000000007746,2.799999999991698e-05,20:07:45  19-02-17
11,0.417234345744,-0.4274518868,0.451544993496,21.9402397539,625.348862188,-0.037008011234223925,0.10190531724796759,4.20305593038,0.0011399999999999189,0.000460000000000127,2.6000000000081513e-05,20:07:45  19-02-17
12,0.517968353506,0.438941702939,0.602066940262,40.720204253,386.029209654,-0.037008011234223925,0.10190531724796759,4.20305593038,0.0011479999999999269,0.00045299999999981466,2.6000000000081513e-05,20:07:45  19-02-17
13,0.766359367346,-0.530257285416,0.526809441346,16.3953630241,496.167632063,-0.037008011234223925,0.10190531724796759,4.20305593038,0.001156000000000157,0.00045600000000001195,2.799999999991698e-05,20:07:45  19-02-17
14,-0.437098858581,0.255559118317,0.451544993496,25.5235345342,625.348862188,-0.037008011234223925,0.10190531724796759,4.20305593038,0.0011330000000000506,0.0004610000000000447,2.599999999985947e-05,20:07:45  19-02-17
