n, x0, x1, xa,y, c, rx0, rx1, truey at xrecc, taq, tev, trc, realtime
0,-0.397607438354,0.157856779542,0.602066940262,28.2751621003,386.029209654,-0.39760743835403334,0.15785677954212018,28.2005869749,0.0018369999999998665,0.0005150000000000432,3.500000000000725e-05,18:26:54  19-02-17
1,-0.238135848972,-0.575033057469,0.526809441346,61.3673164195,496.167632063,-0.5581464687342363,0.6516322212670402,11.6626381944,0.0017370000000000996,0.00048200000000009346,3.599999999992498e-05,18:26:54  19-02-17
2,-0.558146468734,0.651632221267,0.451544993496,12.3859609755,625.348862188,-0.5581464687342363,0.6516322212670402,11.6626381944,0.0012319999999998998,0.0004809999999999537,2.4000000000024002e-05,18:26:54  19-02-17
3,-0.104228068913,-0.73006525443,0.602066940262,51.0051545161,386.029209654,-0.5581464687342363,0.6516322212670402,11.6626381944,0.0012609999999999566,0.0007809999999999206,3.4000000000089514e-05,18:26:54  19-02-17
4,0.138753722849,-0.80399640857,0.526809441346,32.3660969425,496.167632063,-0.5581464687342363,0.6516322212670402,11.6626381944,0.0013100000000001444,0.0004630000000001022,2.599999999985947e-05,18:26:54  19-02-17
5,0.497630729445,0.307262304037,0.451544993496,33.0357313152,625.348862188,-0.5581464687342363,0.6516322212670402,11.6626381944,0.0011630000000000251,0.0004530000000000367,2.999999999997449e-05,18:26:54  19-02-17
6,0.152526166566,0.433719515531,0.602066940262,17.118055833,386.029209654,-0.5581464687342363,0.6516322212670402,11.6626381944,0.0011479999999999269,0.0004979999999998874,3.500000000000725e-05,18:26:54  19-02-17
7,0.916406645784,0.923520365246,0.526809441346,47.279867423,496.167632063,-0.021028311229402297,0.4405257072507498,11.2750423775,0.0015810000000000546,0.00046400000000001995,2.4999999999941735e-05,18:26:54  19-02-17
8,-0.0210283112294,0.440525707251,0.451544993496,11.022290019,625.348862188,-0.021028311229402297,0.4405257072507498,11.2750423775,0.0011550000000000171,0.0004569999999999297,2.6000000000081513e-05,18:26:54  19-02-17
9,-0.125146905127,-0.528258367938,0.602066940262,36.7048879409,386.029209654,0.014586040181869375,-0.2956725640982685,7.69989581913,0.0012140000000002704,0.0007739999999998304,4.199999999987547e-05,18:26:54  19-02-17
10,0.0145860401819,-0.295672564098,0.526809441346,7.4178434271,496.167632063,0.014586040181869375,-0.2956725640982685,7.69989581913,0.0013270000000000781,0.0004770000000000607,3.2000000000032e-05,18:26:54  19-02-17
11,0.594264363502,-0.685052924464,0.451544993496,32.4104716363,625.348862188,0.014586040181869375,-0.2956725640982685,7.69989581913,0.0013809999999998546,0.00046400000000001995,2.6000000000081513e-05,18:26:54  19-02-17
12,-0.932997515173,-0.219144902825,0.602066940262,222.503538076,386.029209654,0.014586040181869375,-0.2956725640982685,7.69989581913,0.0011510000000001241,0.0004549999999998722,3.8999999999900226e-05,18:26:54  19-02-17
13,0.601398481223,-0.0111702358958,0.526809441346,17.981661619,496.167632063,0.014586040181869375,-0.2956725640982685,7.69989581913,0.0014339999999999353,0.000496000000000052,3.2000000000032e-05,18:26:54  19-02-17
14,-0.38966525755,-0.397235283795,0.451544993496,69.5701169264,625.348862188,0.014586040181869375,-0.2956725640982685,7.69989581913,0.0011870000000002712,0.00045600000000001195,2.599999999985947e-05,18:26:54  19-02-17
15,-0.966194362501,-0.977311189868,0.602066940262,452.462131497,386.029209654,0.8325208933216226,-0.13510362944069088,2.76344297122,0.0012159999999996618,0.0006460000000001465,3.6000000000147026e-05,18:26:54  19-02-17
16,0.832520893322,-0.135103629441,0.526809441346,2.59821133093,496.167632063,0.8325208933216226,-0.13510362944069088,2.76344297122,0.001282999999999923,0.0004530000000000367,2.6999999999999247e-05,18:26:54  19-02-17
17,-0.118053541034,0.432105743118,0.451544993496,12.9860161579,625.348862188,0.8325208933216226,-0.13510362944069088,2.76344297122,0.0012710000000000221,0.0006850000000000467,3.599999999992498e-05,18:26:54  19-02-17
18,0.68350377787,-0.11922576581,0.602066940262,11.3377720862,386.029209654,0.8325208933216226,-0.13510362944069088,2.76344297122,0.001318999999999848,0.00045700000000015173,2.6000000000081513e-05,18:26:54  19-02-17
