n, x0, x1, xa,y, c, rx0, rx1, truey at xrecc, taq, tev, trc, realtime
0,0.822957547892,-0.632275311434,0.602066940262,21.2666946763,386.029209654,0.8746172577965579,-0.5303023702895562,14.4373970773,0.0016300000000000203,0.0004950000000001342,2.799999999991698e-05,19:53:00  19-02-17
1,0.874617257797,-0.53030237029,0.526809441346,15.5825572065,496.167632063,0.8746172577965579,-0.5303023702895562,14.4373970773,0.0016379999999998063,0.00047300000000016773,2.4000000000024002e-05,19:53:00  19-02-17
2,-0.473009824929,0.0390397359287,0.451544993496,39.9296533038,625.348862188,0.8746172577965579,-0.5303023702895562,14.4373970773,0.0011699999999998933,0.0004589999999999872,2.4000000000024002e-05,19:53:00  19-02-17
3,-0.564468565978,-0.668647890337,0.602066940262,142.343949406,386.029209654,0.8746172577965579,-0.5303023702895562,14.4373970773,0.0011570000000000746,0.0004690000000000527,2.2999999999884224e-05,19:53:00  19-02-17
4,-0.968261500857,-0.345305983263,0.526809441346,278.07335651,496.167632063,0.8746172577965579,-0.5303023702895562,14.4373970773,0.0011330000000000506,0.00046400000000001995,3.500000000000725e-05,19:53:00  19-02-17
5,0.246143678747,0.253536369468,0.451544993496,15.742826427,625.348862188,0.8746172577965579,-0.5303023702895562,14.4373970773,0.0016129999999998645,0.0006569999999999077,3.700000000006476e-05,19:53:00  19-02-17
6,-0.179666096829,0.755095526101,0.602066940262,28.2473776308,386.029209654,0.8746172577965579,-0.5303023702895562,14.4373970773,0.0013330000000000286,0.0004750000000000032,2.6999999999999247e-05,19:53:00  19-02-17
7,0.756318512175,0.84806398065,0.526809441346,56.7823503139,496.167632063,0.8746172577965579,-0.5303023702895562,14.4373970773,0.001220000000000221,0.00048599999999998644,2.4999999999941735e-05,19:53:00  19-02-17
8,-0.139045900347,-0.312423125606,0.451544993496,24.5677632761,625.348862188,-0.1724570150464011,0.41477761031776716,15.2243764621,0.0012280000000000069,0.0004830000000000112,2.6999999999999247e-05,19:53:00  19-02-17
9,-0.172457015046,0.414777610318,0.602066940262,14.5930456213,386.029209654,-0.1724570150464011,0.41477761031776716,15.2243764621,0.0011799999999997368,0.0004589999999999872,2.500000000016378e-05,19:53:00  19-02-17
10,-0.76369340478,0.748202296795,0.526809441346,18.2718384543,496.167632063,0.7854137078133088,0.11484864727402311,7.71724068971,0.001222999999999974,0.0004809999999999537,2.8000000000139025e-05,19:53:00  19-02-17
11,0.785413707813,0.114848647274,0.451544993496,6.84173062156,625.348862188,0.22859247591150367,-0.08298579565787056,5.49826558575,0.0011680000000000579,0.0004659999999998554,2.6999999999999247e-05,19:53:00  19-02-17
12,0.228592475912,-0.0829857956579,0.602066940262,6.82847697048,386.029209654,0.22859247591150367,-0.08298579565787056,5.49826558575,0.001312000000000202,0.0005049999999999777,2.599999999985947e-05,19:53:00  19-02-17
13,0.254515014285,0.655811658959,0.526809441346,43.0843018178,496.167632063,0.12797948854968877,-0.3476764616046246,5.49167922339,0.0012840000000000629,0.0005079999999999529,2.999999999997449e-05,19:53:00  19-02-17
14,0.12797948855,-0.347676461605,0.451544993496,6.05045859224,625.348862188,0.12797948854968877,-0.3476764616046246,5.49167922339,0.0013209999999999056,0.0005110000000001502,2.6999999999999247e-05,19:53:00  19-02-17
