n, x0, x1, x2, x3, x4, x5, xa,y, c, rx0, rx1, rx2, rx3, rx4, rx5, truey at xrecc, taq, tev, trc, realtime
10,0.957667155469,0.0174432398633,0.354232950208,0.0667481360364,-0.11783888323,-0.0968422124235,0.526809441346,0.14234058929,496.167632063,0.48857813496389135,0.659971434039484,0.47327888267217477,-0.6050190199138985,-0.3241861399662902,0.9707208039576136,-0.196935065391,0.0042159999999995534,0.0018489999999999895,0.00010400000000032605,03:27:06  24-02-17
11,0.488578134964,0.659971434039,0.473278882672,-0.605019019914,-0.324186139966,0.970720803958,0.451544993496,-0.141594183418,625.348862188,0.48857813496389135,0.659971434039484,0.47327888267217477,-0.6050190199138985,-0.3241861399662902,0.9707208039576136,-0.196935065391,0.004349999999999632,0.0018640000000003099,8.699999999972619e-05,03:27:06  24-02-17
12,-0.0954143413289,-0.521734750358,-0.88450712798,0.00780880902734,0.844232912096,-0.539782094941,0.602066940262,0.27400246336,386.029209654,-0.41178480914910454,0.35931901058641014,-0.03064653586846089,-0.05525849503797109,-0.5879785981884271,0.10321770388560436,-0.701859483911,0.004046999999999912,0.0018470000000005982,9.499999999995623e-05,03:27:06  24-02-17
13,-0.411784809149,0.359319010586,-0.0306465358685,-0.055258495038,-0.587978598188,0.103217703886,0.526809441346,-0.168536928351,496.167632063,-0.41178480914910454,0.35931901058641014,-0.03064653586846089,-0.05525849503797109,-0.5879785981884271,0.10321770388560436,-0.701859483911,0.004061999999999344,0.0019500000000007844,0.00011399999999994748,03:27:06  24-02-17
14,0.702058194847,0.690274871478,0.214093192556,0.170872307123,-0.871289682981,0.276265321618,0.451544993496,0.1710078776,625.348862188,-0.7754450431614441,0.7869981773526014,0.17189552799267616,-0.4177598670405218,0.4328040988310633,-0.8632814152125126,-0.336175115628,0.004355000000000331,0.0019780000000002573,9.099999999939712e-05,03:27:06  24-02-17
15,-0.775445043161,0.786998177353,0.171895527993,-0.417759867041,0.432804098831,-0.863281415213,0.602066940262,-0.297950454405,386.029209654,-0.7754450431614441,0.7869981773526014,0.17189552799267616,-0.4177598670405218,0.4328040988310633,-0.8632814152125126,-0.336175115628,0.004128999999999827,0.0019379999999999953,0.00010799999999999699,03:27:06  24-02-17
16,0.744972860775,-0.168537595289,-0.129125479057,-0.620295222808,-0.628042454129,-0.286109957551,0.526809441346,0.145555385602,496.167632063,-0.7754450431614441,0.7869981773526014,0.17189552799267616,-0.4177598670405218,0.4328040988310633,-0.8632814152125126,-0.336175115628,0.004293000000000546,0.0019169999999997245,9.19999999995369e-05,03:27:06  24-02-17
17,0.645284220611,0.00103382070988,-0.834597048081,0.245434246578,0.356278741333,0.165996338928,0.451544993496,0.169837945621,625.348862188,-0.7754450431614441,0.7869981773526014,0.17189552799267616,-0.4177598670405218,0.4328040988310633,-0.8632814152125126,-0.336175115628,0.004133999999999638,0.0019020000000002923,8.900000000000574e-05,03:27:06  24-02-17
18,-0.182699630471,0.723190712146,-0.749971243219,0.852173213735,0.72395405098,-0.802525828567,0.602066940262,-0.18348462163,386.029209654,-0.7754450431614441,0.7869981773526014,0.17189552799267616,-0.4177598670405218,0.4328040988310633,-0.8632814152125126,-0.336175115628,0.004055000000000142,0.0018959999999994537,9.000000000014552e-05,03:27:06  24-02-17
19,-0.648104499813,-0.196660829108,0.988172630471,0.073409917263,-0.259487648948,0.284105019617,0.526809441346,-0.264139370218,496.167632063,-0.6480719402530102,0.33348574912360895,0.33318091754305756,0.07315957933241868,-0.2594116750495351,0.2834933699131228,-0.625993745277,0.004262000000000654,0.0018940000000000623,8.799999999986596e-05,03:27:06  24-02-17
20,-0.0246913580247,0.148148148148,0.444444444444,0.740740740741,0.666666666667,0.37037037037,0.0185185094131,-0.0025925189065,1738.35393949,-0.024691358024691357,0.14814814814814836,0.4444444444444442,0.7407407407407405,0.6666666666666665,0.37037037037037024,-0.0119368947459,6706.711472,0.1946539999999004,22.089623999999958,03:27:06  24-02-17
21,-0.617283950617,0.0246913580247,-0.082304526749,0.641975308642,0.222222222222,-0.650205761317,0.00617284348866,-0.212333788306,1779.32326059,-0.6172839506172839,0.024691358024691468,-0.08230452674897115,0.641975308641975,0.22222222222222232,-0.6502057613168724,-0.216205597489,6521.7942490000005,0.002163999999538646,32.314870000000155,03:27:06  24-02-17
22,0.148148148148,0.0,-0.0082304526749,0.329218106996,0.43621399177,0.641975308642,0.00617284348866,-0.0304006171005,1779.32326059,-0.6172839506172839,0.024691358024691468,-0.08230452674897115,0.641975308641975,0.22222222222222232,-0.6502057613168724,-0.216205597489,6363.452072999999,0.017404000001988607,35.197401999999784,03:27:06  24-02-17
23,-0.666666666667,-0.765432098765,0.0,0.814814814815,-0.740740740741,-0.814814814815,0.0185185094131,-0.000199102145524,1738.35393949,0.14814814814814836,0.0,-0.008230452674897082,0.3333389783626026,0.4362139917695471,0.641975308641975,-0.0327755051572,3049.717907000002,0.003068999998504296,27.1704639999989,03:27:06  24-02-17
24,-0.888888888889,-0.83950617284,0.0740740740741,0.888888888889,-0.691358024691,-0.962962962963,0.0185185094131,0.00637006547572,1738.35393949,-0.6172839506172839,0.024691358024691468,-0.08230452674897115,0.641975308641975,0.22222222222222232,-0.6502057613168724,-0.216205597489,2961.855156999998,0.003452000000834232,16.870317000000796,03:27:06  24-02-17
25,-0.888888888889,0.83950617284,0.0,-0.888888888889,0.0,0.296296296296,0.00617284348866,-0.230500338434,1779.32326059,-0.6172839506172839,0.024691358024691468,-0.08230452674897115,0.641975308641975,0.22222222222222232,-0.6502057613168724,-0.216205597489,4317.545933000005,0.004340999999840278,19.666169999996782,03:27:06  24-02-17
26,0.345679012346,-0.0493827160494,0.641975308642,0.271604938272,-0.666666666667,-0.0493827160494,0.00617284348866,-0.165634694138,1779.32326059,-0.6172839506172839,0.024691358024691468,-0.08230452674897115,0.641975308641975,0.22222222222222232,-0.6502057613168724,-0.216205597489,3871.4336829999993,0.011700000002747402,17.06782000000021,03:27:06  24-02-17
27,0.148148148148,0.0,-0.222222222222,0.172839506173,-0.0740740740741,-0.592592592593,0.00617284348866,-0.468426274797,1779.32326059,0.14814814814814836,0.0,-0.2222222222222222,0.17283950617283983,-0.07407407407407407,-0.5925925925925926,-0.475520734545,3084.4405979999938,0.014385999995283782,20.81750500000635,03:27:06  24-02-17
28,0.765432098765,-0.0246913580247,0.592592592593,-0.592592592593,-0.123456790123,-0.123456790123,0.00617284348866,-0.188808075015,1779.32326059,0.14814814814814836,0.0,-0.2222222222222222,0.17283950617283983,-0.07407407407407407,-0.5925925925925926,-0.475520734545,2601.9793329999957,0.004332000004069414,20.88984000000346,03:27:06  24-02-17
29,0.0,-0.172839506173,-0.666666666667,0.0,0.37037037037,-0.666666666667,0.00617284348866,-0.342499117506,1779.32326059,3.38701756168458e-05,-0.1727717658216058,-0.6666327964910498,0.0,0.33331639824552495,-0.6666666666666666,-0.352957182821,3102.673422,0.004073000003700145,15.418147999997018,03:27:06  24-02-17
30,-0.765432098765,0.0246913580247,-0.296296296296,-0.888888888889,0.666666666667,0.222222222222,0.00617284348866,-0.349451861468,1779.32326059,6.77403512336916e-05,-0.1728395061728395,-0.6664634456129654,0.0,0.33331639824552495,-0.6666327964910498,-0.352841054415,2975.457556000001,0.012518999996245839,17.991143999999622,03:27:06  24-02-17
31,0.37037037037,0.666666666667,-0.814814814815,-0.592592592593,-0.666666666667,0.444444444444,0.0185185094131,-0.171166059899,1738.35393949,0.0,-0.1728395061728395,-0.6666327964910498,3.38701756168458e-05,0.33331639824552495,-0.6666666666666666,-0.352899409653,4201.938331000005,0.003540999998222105,20.0613899999953,03:27:06  24-02-17
32,-0.592592592593,-0.666666666667,0.814814814815,-0.518518518519,0.0740740740741,0.37037037037,0.0185185094131,-0.807622543171,1738.35393949,0.0,-0.17280563599722265,-0.6666666666666666,0.0,0.33331639824552495,-0.6666666666666666,-0.352933299915,3591.0054750000054,0.013597999997728039,18.08076599999913,03:27:06  24-02-17
33,0.888888888889,-0.37037037037,-0.37037037037,0.444444444444,0.37037037037,-0.37037037037,0.00617284348866,-0.000358799174948,1779.32326059,0.0,-0.1728395061728395,-0.6666666666666666,0.0,0.33331639824552495,-0.6667344070179004,-0.352927216312,4715.060474999998,0.001878000002761837,19.912852000001294,03:27:06  24-02-17
34,-0.814814814815,-0.37037037037,-0.37037037037,0.444444444444,-0.740740740741,0.814814814815,0.0185185094131,-0.151615039283,1738.35393949,0.0,-0.1728395061728395,-0.6666666666666666,-3.38701756168458e-05,0.33331639824552495,-0.6666666666666666,-0.352884231862,3618.313153999996,0.0010929999989457428,20.31319000000076,03:27:06  24-02-17
35,-0.666666666667,0.691358024691,0.567901234568,0.666666666667,0.345679012346,0.296296296296,0.00617284348866,-0.0136175813184,1779.32326059,0.0,-0.1728395061728395,-0.6666666666666666,-3.38701756168458e-05,0.33331639824552495,-0.6666666666666666,-0.352884231862,4545.804208000009,0.07308199998806231,21.150421999998798,03:27:06  24-02-17
36,-0.37037037037,0.888888888889,0.888888888889,-0.592592592593,-0.37037037037,-0.814814814815,0.0185185094131,-0.666013949216,1738.35393949,0.0,-0.1728395061728395,-0.6666666666666666,0.0,0.33331639824552495,-0.6666666666666666,-0.352891350223,5552.2716420000215,0.12256400000478607,30.705404999986058,03:27:06  24-02-17
37,0.666666666667,0.962962962963,-0.543209876543,0.37037037037,0.37037037037,-0.666666666667,0.0185185094131,-0.0749545243967,1738.35393949,0.0,-0.1728395061728395,-0.666565056139816,0.0,0.33331639824552495,-0.6666666666666666,-0.352894178769,4891.971906999999,0.005103000003146008,26.281414999990375,03:27:06  24-02-17
38,-0.0740740740741,-0.592592592593,0.79012345679,-0.37037037037,0.888888888889,-0.444444444444,0.00617284348866,-0.0285241727218,1779.32326059,0.0,-0.1728395061728395,-0.6666666666666666,0.0,0.33331639824552495,-0.6668698877203678,-0.352998934081,5180.649205999987,0.004332000011345372,26.652278000008664,03:27:06  24-02-17
39,-0.79012345679,-0.444444444444,-0.222222222222,-0.37037037037,-0.444444444444,-0.592592592593,0.00617284348866,-0.569155423874,1779.32326059,0.0,-0.1728395061728395,-0.6666666666666666,0.0,0.33331639824552495,-0.6664634456129654,-0.352783723181,5123.090202000007,0.00419300000066869,23.164127999989432,03:27:06  24-02-17
40,0.271604938272,-0.962962962963,0.0987654320988,-0.617283950617,-0.617283950617,-0.296296296296,0.00617284348866,-0.562338095346,1779.32326059,0.0,-0.1728395061728395,-0.6666666666666666,0.0,0.3332825280699081,-0.666565056139816,-0.352841665437,5160.656640000001,0.002953000002889894,21.101244999998016,03:27:06  24-02-17
41,0.0,-0.888888888889,-0.962962962963,-0.592592592593,0.0,0.592592592593,0.0185185094131,-0.843724890677,1738.35393949,0.0,-0.8888888888888888,-0.9629629629629629,-0.5925925925925926,0.0,0.5925925925925926,-0.82985962249,4636.5787719999935,0.0010719999991124496,26.279143000007025,03:27:06  24-02-17
42,0.320987654321,0.148148148148,-0.320987654321,-0.246913580247,-0.913580246914,-0.888888888889,0.00617284348866,-0.333567519181,1779.32326059,0.0,-0.8888888888888888,-0.9629629629629629,-0.5926942031194431,0.0,0.5925925925925926,-0.829788413082,3244.4706769999902,0.01812900000368245,23.003786000001128,03:27:06  24-02-17
43,-0.148148148148,0.444444444444,0.37037037037,-0.888888888889,-0.37037037037,0.814814814815,0.0185185094131,-0.485383652732,1738.35393949,0.0,-0.8888888888888888,-0.9629629629629629,-0.5925925925925926,0.0,0.5925925925925926,-0.82985962249,3919.1737460000004,0.0012719999940600246,23.81821399999899,03:27:06  24-02-17
44,-0.666666666667,0.37037037037,-0.296296296296,-0.962962962963,-0.814814814815,-0.148148148148,0.0185185094131,-0.217828961685,1738.35393949,-0.5925925925925926,-0.6666666666666666,0.8148148148148149,-0.5185185185185185,0.07407407407407396,0.37037037037037024,-0.799289730224,3393.512369000018,0.004541999995126389,17.939655999987735,03:27:06  24-02-17
45,-0.148148148148,0.592592592593,-0.962962962963,0.592592592593,-0.592592592593,-0.592592592593,0.00617284348866,-1.19474717924,1779.32326059,-0.14814814814814814,0.5925925925925926,-0.9629629629629629,0.5925925925925926,-0.5925925925925926,-0.5925925925925926,-1.20481472203,3877.1286640000035,0.00495000000228174,16.74569199999678,03:27:06  24-02-17
46,-0.296296296296,0.814814814815,-0.814814814815,-0.37037037037,0.37037037037,0.37037037037,0.0185185094131,-0.0274799986239,1738.35393949,-0.11106030584768578,0.5926942031194431,-0.9663161103490321,0.7778285830412031,-0.5925925925925926,-0.7778285830412031,-0.975800224766,4469.131487999999,0.005590000000665896,20.128853000001982,03:27:06  24-02-17
47,0.37037037037,0.814814814815,-0.518518518519,0.888888888889,-0.37037037037,0.666666666667,0.00617284348866,0.000650625645561,1779.32326059,-0.14814814814814814,0.5925925925925926,-0.9629629629629629,0.5925925925925926,-0.5925925925925926,-0.5925925925925926,-1.20481472203,5777.256150000016,0.01730199999292381,40.49548299999151,03:27:06  24-02-17
48,0.617283950617,-0.666666666667,-0.37037037037,-0.0740740740741,-0.592592592593,0.666666666667,0.00617284348866,-0.546185427591,1779.32326059,-0.14814814814814814,0.5925925925925926,-0.9630645734898134,0.5925925925925926,-0.5925925925925926,-0.5925925925925926,-1.20480916247,4962.323245999985,0.01883500000985805,27.419679000013275,03:27:06  24-02-17
49,0.296296296296,-0.962962962963,-0.814814814815,0.814814814815,-0.37037037037,-0.148148148148,0.00617284348866,-0.0177539377971,1779.32326059,-0.14814814814814814,0.5925925925925926,-0.9629629629629629,0.5925925925925926,-0.5925925925925926,-0.5925925925925926,-1.20481472203,6133.6892919999955,0.020671000005677342,27.24477499999921,03:27:06  24-02-17
